id,sis_course_id,course_code,name
49754,C.Online.2019.Spring.ACCTG 180.9,ACCTG 180,Survey of Accounting
49756,C.Online.2019.Spring.ACCTG 180.10,ACCTG 180,Survey of Accounting
49758,C.Online.2019.Spring.ACCTG 180.11,ACCTG 180,Survey of Accounting
49760,C.Online.2019.Spring.ACCTG 180.12,ACCTG 180,Survey of Accounting
49762,C.Online.2019.Spring.ACCTG 180.13,ACCTG 180,Survey of Accounting
49764,C.Online.2019.Spring.ACCTG 180.14,ACCTG 180,Survey of Accounting
49766,C.Online.2019.Spring.ANTH 101.2,ANTH 101,Intro to Cultural Anthropology
49768,C.Online.2019.Spring.ANTH 101.3,ANTH 101,Intro to Cultural Anthropology
49770,C.Online.2019.Spring.ANTH 101.4,ANTH 101,Intro to Cultural Anthropology
49772,C.Online.2019.Spring.ANTH 101.5,ANTH 101,Intro to Cultural Anthropology
49774,C.Online.2019.Spring.ART 230.2,ART 230,Typography
49776,C.Online.2019.Spring.ART 230.3,ART 230,Typography
49778,C.Online.2019.Spring.ART 230.4,ART 230,Typography
49780,C.Online.2019.Spring.ART 230.5,ART 230,Typography
49782,C.Online.2019.Spring.ART 230.6,ART 230,Typography
49784,C.Online.2019.Spring.AUTO 231.2,AUTO 231,Vehicle Electronics
49786,C.Online.2019.Spring.AUTO 125.1,AUTO 125,Intro to Automotive Tech
49788,C.Online.2019.Spring.AUTO 125.2,AUTO 125,Intro to Automotive Tech
49790,C.Online.2019.Spring.AUTO 125.3,AUTO 125,Intro to Automotive Tech
49792,C.Online.2019.Spring.ACCTG 205.1,ACCTG 205,Accounting Software
49794,C.Online.2019.Spring.ACCTG 205.2,ACCTG 205,Accounting Software
49796,C.Online.2019.Spring.ACCTG 205.3,ACCTG 205,Accounting Software
49798,C.Online.2019.Spring.ACCTG 205.4,ACCTG 205,Accounting Software
49800,C.Online.2019.Spring.ACCTG 205.5,ACCTG 205,Accounting Software
49802,CHILD 300.Init 2.None.2019.Spring.None.Blueprint,CHILD 300 Online Blueprint Spring 2019,Infant and Toddler Development (Online Blueprint Spring 2019)
49804,C.Online.2019.Spring.CHILD 300.3,CHILD 300,Infant and Toddler Development
49806,C.Online.2019.Spring.CHILD 300.4,CHILD 300,Infant and Toddler Development
49808,C.Online.2019.Spring.CHILD 300.5,CHILD 300,Infant and Toddler Development
49812,C.Campus.2019.Spring.FAML 390R.6,FAML 390R,Special Topics in Family Studies
49814,C.Campus.2019.Spring.FAML 390R.7,FAML 390R,Special Topics in Family Studies
49816,C.Campus.2019.Spring.APS 397R.1,APS 397R,Agronomy Practicum
49818,C.Campus.2019.Spring.CHILD 390R.2,CHILD 390R,Special Topics in Child Studies
49820,C.Campus.2019.Spring.ME 490R.2,ME 490R,Special Problems in Mech Eng
49822,C.Campus.2019.Spring.PSYCH 395R.6,PSYCH 395R,Directed Study
49824,C.Campus.2019.Spring.PSYCH 395R.7,PSYCH 395R,Directed Study
49826,C.Campus.2019.Spring.TA 399.1,TA 399,Capstone Seminar
49828,C.Campus.2019.Spring.ARCH 180.2,ARCH 180,Presentation Graphics I
49830,C.Campus.2019.Spring.BUS 301.21,BUS 301,Adv Writing in Pro Contexts
49832,C.Campus.2019.Spring.BUS 301.22,BUS 301,Adv Writing in Pro Contexts
49834,C.Campus.2019.Spring.MATH 190.2,MATH 190,Tutoring Mathematics
49836,C.Campus.2019.Spring.MATH 499R.4,MATH 499R,Senior Project in Mathematics
49838,C.Campus.2019.Spring.ME 299.1,ME 299,Student Mentorship
49840,C.Campus.2019.Spring.TA 401.2,TA 401,Theatre History I
49842,C.Campus.2019.Spring.COMM 397R.15,COMM 397R,Communication Practicum II
49844,C.Campus.2019.Spring.MATH 498R.3,MATH 498R,Internship
49846,C.Campus.2019.Spring.SOC 490R.1,SOC 490R,Special Topics in Sociology
49848,C.Campus.2019.Spring.TA 499.1,TA 499,Senior Capstone
49850,C.Campus.2019.Spring.ECON 298R.1,ECON 298R,Beginning Internship
49852,C.Campus.2019.Spring.MKT 398R.1,MKT 398R,Advanced Marketing Internship
49854,C.Campus.2019.Spring.SPAN 302.7,SPAN 302,Read in Hispanic Lit Adv Speaker
49856,C.Campus.2019.Spring.TA 460R.2,TA 460R,Theatre Practicum III
49858,C.Campus.2019.Spring.FIN 398R.1,FIN 398R,Business Internship
49860,C.Campus.2019.Spring.SOC 395R.1,SOC 395R,Direct Study
49862,C.Campus.2019.Spring.TA 260R.2,TA 260R,Theatre Practicum I
49864,C.Campus.2019.Spring.ARCH 120.2,ARCH 120,Computer Aided Design I
49866,C.Campus.2019.Spring.ARCH 120.3,ARCH 120,Computer Aided Design I
49868,C.Campus.2019.Spring.ECD 360L.4,ECD 360L,Early Child Lab Preschool
49870,C.Campus.2019.Spring.ED 304.6,ED 304,Develop  Cognition  Understand
49872,C.Campus.2019.Spring.GS 107.3,GS 107,Technology Basics
49874,C.Campus.2019.Spring.GS 107.4,GS 107,Technology Basics
49876,C.Campus.2019.Spring.ESS 111.5,ESS 111,Bus Trends in Health & Fitness
49878,C.Campus.2019.Spring.BIO 199.3,BIO 199,Biology Orientation
49880,C.Campus.2019.Spring.COMM 140.9,COMM 140,Mass Media and Society
49882,C.Campus.2019.Spring.PSYCH 485.3,PSYCH 485,Experiencing Research
49884,C.Campus.2019.Spring.PSYCH 485.4,PSYCH 485,Experiencing Research
49886,C.Campus.2019.Spring.SPAN 101.14,SPAN 101,Beginning Spanish I
49888,C.Campus.2019.Spring.TA 360R.2,TA 360R,Theatre Practicum II
49892,C.Campus.2019.Spring.CIT 160.2,CIT 160,Introduction to Programming
49902,BIO 230.Initiative.None.2019.Spring.None.Blueprint,BIO 230 Online Blueprint Spring 2019,Essential Human Anat & Phys (Online Blueprint Spring 2019)
49904,BUS 110.Initiative.None.2019.Spring.None.Blueprint,BUS 110 Online Blueprint Spring 2019,Intro. to Entrepreneurship (Online Blueprint Spring 2019)
49906,BUS 115.Initiative.None.2019.Spring.None.Blueprint,BUS 115 Online Blueprint Spring 2019,Business Applications (Online Blueprint Spring 2019)
49908,BUS 210.Initiative.None.2019.Spring.None.Blueprint,BUS 210 Online Blueprint Spring 2019,Small Business Creation (Online Blueprint Spring 2019)
49910,BUS 301.Initiative.None.2019.Spring.None.Blueprint,BUS 301 Online Blueprint Spring 2019,Adv Writing in Pro Contexts (Online Blueprint Spring 2019)
49912,BUS 310.Init 2.None.2019.Spring.None.Blueprint,BUS 310 Online Blueprint Spring 2019,Launching New Ventures (Online Blueprint Spring 2019)
49914,BUS 380.Initiative.None.2019.Spring.None.Blueprint,BUS 380 Online Blueprint Spring 2019,International Business (Online Blueprint Spring 2019)
49916,C.Online.2019.Spring.BUS 110.2,BUS 110,Intro. to Entrepreneurship
49918,C.Online.2019.Spring.BUS 110.3,BUS 110,Intro. to Entrepreneurship
49920,C.Online.2019.Spring.BUS 110.4,BUS 110,Intro. to Entrepreneurship
49922,C.Online.2019.Spring.BUS 110.5,BUS 110,Intro. to Entrepreneurship
49924,C.Online.2019.Spring.BUS 110.6,BUS 110,Intro. to Entrepreneurship
49926,C.Campus.2019.Spring.REL 390R.2,REL 390R,Special Topics in Religion
49932,CIT 230.Init 2.None.2019.Spring.None.Blueprint,CIT 230 Online Blueprint Spring 2019,Web Frontend Development (Online Blueprint Spring 2019)
49934,CIT 240.Init 2.None.2019.Spring.None.Blueprint,CIT 240 Online Blueprint Spring 2019,Networking (Online Blueprint Spring 2019)
49936,CIT 261.Initiative.None.2019.Spring.None.Blueprint,CIT 261 Online Blueprint Spring 2019,Mobile Application Development (Online Blueprint Spring 2019)
49938,CIT 270.Initiative.None.2019.Spring.None.Blueprint,CIT 270 Online Blueprint Spring 2019,Systems Security I (Online Blueprint Spring 2019)
49940,CIT 325.Initiative.None.2019.Spring.None.Blueprint,CIT 325 Online Blueprint Spring 2019,Database Programming (Online Blueprint Spring 2019)
49942,CIT 352.Initiative.None.2019.Spring.None.Blueprint,CIT 352 Online Blueprint Spring 2019,Operating Systems I (Online Blueprint Spring 2019)
49944,CIT 360.Initiative.None.2019.Spring.None.Blueprint,CIT 360 Online Blueprint Spring 2019,Object-Oriented Software Develop (Online Blueprint Spring 2019)
49946,CITBC 102.Initiative.None.2019.Spring.None.Blueprint,CITBC 102 Online Blueprint Spring 2019,Hardware Technician (Online Blueprint Spring 2019)
49948,COMM 111.Init 2.None.2019.Spring.None.Blueprint,COMM 111 Online Blueprint Spring 2019,Writing for Communication Career (Online Blueprint Spring 2019)
49950,COMM 140.Initiative.None.2019.Spring.None.Blueprint,COMM 140 Online Blueprint Spring 2019,Mass Media and Society (Online Blueprint Spring 2019)
49952,COMM 150.Init 2.None.2019.Spring.None.Blueprint,COMM 150 Online Blueprint Spring 2019,Interpersonal Theory & Practice (Online Blueprint Spring 2019)
49954,COMM 307.Initiative.None.2019.Spring.None.Blueprint,COMM 307 Online Blueprint Spring 2019,Ethics and Legal Issues (Online Blueprint Spring 2019)
49956,COMM 310.Initiative.None.2019.Spring.None.Blueprint,COMM 310 Online Blueprint Spring 2019,Creating Online Media (Online Blueprint Spring 2019)
49958,C.Online.2019.Spring.BIO 230.4,BIO 230,Essential Human Anat & Phys
49960,C.Online.2019.Spring.BIO 230.5,BIO 230,Essential Human Anat & Phys
49962,C.Online.2019.Spring.BUS 115.1,BUS 115,Business Applications
49964,C.Online.2019.Spring.BUS 115.2,BUS 115,Business Applications
49966,C.Online.2019.Spring.BUS 115.3,BUS 115,Business Applications
49968,C.Online.2019.Spring.BUS 115.4,BUS 115,Business Applications
49970,C.Online.2019.Spring.BUS 115.5,BUS 115,Business Applications
49972,C.Online.2019.Spring.BUS 210.2,BUS 210,Small Business Creation
49974,C.Online.2019.Spring.BUS 210.3,BUS 210,Small Business Creation
49976,C.Online.2019.Spring.BUS 210.4,BUS 210,Small Business Creation
49978,C.Online.2019.Spring.BUS 210.5,BUS 210,Small Business Creation
49980,C.Online.2019.Spring.BUS 210.7,BUS 210,Small Business Creation
49982,C.Online.2019.Spring.BUS 301.6,BUS 301,Adv Writing in Pro Contexts
49984,C.Online.2019.Spring.BUS 301.7,BUS 301,Adv Writing in Pro Contexts
49986,C.Online.2019.Spring.BUS 301.8,BUS 301,Adv Writing in Pro Contexts
49988,C.Online.2019.Spring.BUS 301.9,BUS 301,Adv Writing in Pro Contexts
49990,C.Online.2019.Spring.BUS 301.10,BUS 301,Adv Writing in Pro Contexts
49992,C.Online.2019.Spring.BUS 301.11,BUS 301,Adv Writing in Pro Contexts
49994,C.Online.2019.Spring.BUS 301.12,BUS 301,Adv Writing in Pro Contexts
49996,C.Online.2019.Spring.BUS 301.13,BUS 301,Adv Writing in Pro Contexts
49998,C.Online.2019.Spring.BUS 301.14,BUS 301,Adv Writing in Pro Contexts
50000,C.Online.2019.Spring.BUS 301.15,BUS 301,Adv Writing in Pro Contexts
50002,C.Online.2019.Spring.BUS 301.16,BUS 301,Adv Writing in Pro Contexts
50004,C.Online.2019.Spring.BUS 301.17,BUS 301,Adv Writing in Pro Contexts
50006,C.Online.2019.Spring.BUS 301.18,BUS 301,Adv Writing in Pro Contexts
50008,C.Online.2019.Spring.BUS 301.19,BUS 301,Adv Writing in Pro Contexts
50010,C.Online.2019.Spring.BUS 301.20,BUS 301,Adv Writing in Pro Contexts
50012,C.Online.2019.Spring.BUS 310.2,BUS 310,Launching New Ventures
50014,C.Online.2019.Spring.BUS 310.3,BUS 310,Launching New Ventures
50016,C.Online.2019.Spring.BUS 310.4,BUS 310,Launching New Ventures
50018,C.Online.2019.Spring.BUS 310.5,BUS 310,Launching New Ventures
50020,C.Online.2019.Spring.BUS 310.6,BUS 310,Launching New Ventures
50022,C.Online.2019.Spring.BUS 380.2,BUS 380,International Business
50024,C.Online.2019.Spring.BUS 380.3,BUS 380,International Business
50026,C.Online.2019.Spring.BUS 380.4,BUS 380,International Business
50028,C.Online.2019.Spring.BUS 380.5,BUS 380,International Business
50030,C.Online.2019.Spring.BUS 380.6,BUS 380,International Business
50032,C.Online.2019.Spring.BUS 380.7,BUS 380,International Business
50034,C.Online.2019.Spring.CIT 230.6,CIT 230,Web Frontend Development
50036,C.Online.2019.Spring.CIT 230.7,CIT 230,Web Frontend Development
50038,C.Online.2019.Spring.CIT 230.8,CIT 230,Web Frontend Development
50040,C.Online.2019.Spring.CIT 230.9,CIT 230,Web Frontend Development
50042,C.Online.2019.Spring.CIT 230.10,CIT 230,Web Frontend Development
50044,C.Online.2019.Spring.CIT 230.11,CIT 230,Web Frontend Development
50046,C.Online.2019.Spring.CIT 230.13,CIT 230,Web Frontend Development
50048,C.Online.2019.Spring.CIT 230.14,CIT 230,Web Frontend Development
50050,C.Online.2019.Spring.CIT 240.4,CIT 240,Networking
50052,C.Online.2019.Spring.CIT 240.5,CIT 240,Networking
50054,C.Online.2019.Spring.CIT 240.6,CIT 240,Networking
50056,C.Online.2019.Spring.CIT 240.7,CIT 240,Networking
50058,C.Online.2019.Spring.CIT 240.8,CIT 240,Networking
50060,C.Online.2019.Spring.CIT 261.2,CIT 261,Mobile Application Development
50062,C.Online.2019.Spring.CIT 261.3,CIT 261,Mobile Application Development
50064,C.Online.2019.Spring.CIT 261.4,CIT 261,Mobile Application Development
50066,C.Online.2019.Spring.CIT 261.5,CIT 261,Mobile Application Development
50068,C.Online.2019.Spring.CIT 270.3,CIT 270,Systems Security I
50070,C.Online.2019.Spring.CIT 270.4,CIT 270,Systems Security I
50072,C.Online.2019.Spring.CIT 270.5,CIT 270,Systems Security I
50074,C.Online.2019.Spring.CIT 270.6,CIT 270,Systems Security I
50076,C.Online.2019.Spring.CIT 325.2,CIT 325,Database Programming
50078,C.Online.2019.Spring.CIT 325.3,CIT 325,Database Programming
50080,C.Online.2019.Spring.CIT 352.3,CIT 352,Operating Systems I
50082,C.Online.2019.Spring.CIT 352.4,CIT 352,Operating Systems I
50084,C.Online.2019.Spring.CIT 352.5,CIT 352,Operating Systems I
50086,C.Online.2019.Spring.CIT 360.2,CIT 360,Object-Oriented Software Develop
50088,C.Online.2019.Spring.CIT 360.3,CIT 360,Object-Oriented Software Develop
50090,C.Online.2019.Spring.CITBC 102.1,CITBC 102,Hardware Technician
50092,C.Online.2019.Spring.CITBC 102.2,CITBC 102,Hardware Technician
50094,C.Online.2019.Spring.COMM 111.13,COMM 111,Writing for Communication Career
50096,C.Online.2019.Spring.COMM 111.14,COMM 111,Writing for Communication Career
50098,C.Online.2019.Spring.COMM 111.15,COMM 111,Writing for Communication Career
50100,C.Online.2019.Spring.COMM 140.6,COMM 140,Mass Media and Society
50102,C.Online.2019.Spring.COMM 140.7,COMM 140,Mass Media and Society
50104,C.Online.2019.Spring.COMM 150.11,COMM 150,Interpersonal Theory & Practice
50106,C.Online.2019.Spring.COMM 150.13,COMM 150,Interpersonal Theory & Practice
50108,C.Online.2019.Spring.COMM 150.14,COMM 150,Interpersonal Theory & Practice
50110,C.Online.2019.Spring.COMM 150.15,COMM 150,Interpersonal Theory & Practice
50112,C.Online.2019.Spring.COMM 150.16,COMM 150,Interpersonal Theory & Practice
50114,C.Online.2019.Spring.COMM 307.3,COMM 307,Ethics and Legal Issues
50116,C.Online.2019.Spring.COMM 307.4,COMM 307,Ethics and Legal Issues
50118,C.Online.2019.Spring.COMM 310.3,COMM 310,Creating Online Media
50120,C.Online.2019.Spring.COMM 310.4,COMM 310,Creating Online Media
50122,C.Online.2019.Spring.COMM 310.5,COMM 310,Creating Online Media
50124,C.Online.2019.Spring.COMM 310.6,COMM 310,Creating Online Media
50126,C.Online.2019.Spring.COMM 310.7,COMM 310,Creating Online Media
50130,CS 101.Initiative.None.2019.Spring.None.Blueprint,CS 101 Online Blueprint Spring 2019,Intro to Programming (Online Blueprint Spring 2019)
50132,CS 124.Init 2.None.2019.Spring.None.Blueprint,CS 124 Online Blueprint Spring 2019,Intro to Software Development (Online Blueprint Spring 2019)
50134,CS 213.Initiative.None.2019.Spring.None.Blueprint,CS 213 Online Blueprint Spring 2019,Web Engineering I (Online Blueprint Spring 2019)
50136,CS 235.Initiative.None.2019.Spring.None.Blueprint,CS 235 Online Blueprint Spring 2019,Data Structures (Online Blueprint Spring 2019)
50138,CS 246.Initiative.None.2019.Spring.None.Blueprint,CS 246 Online Blueprint Spring 2019,Software Design and Development (Online Blueprint Spring 2019)
50140,CS 308.Init 2.None.2019.Spring.None.Blueprint,CS 308 Online Blueprint Spring 2019,Technical Communication (Online Blueprint Spring 2019)
50142,CS 371.Initiative.None.2019.Spring.None.Blueprint,CS 371 Online Blueprint Spring 2019,Human-Computer Interaction (Online Blueprint Spring 2019)
50144,CS 470.Initiative.None.2019.Spring.None.Blueprint,CS 470 Online Blueprint Spring 2019,Computer Security (Online Blueprint Spring 2019)
50146,ED 202.Initiative.None.2019.Spring.None.Blueprint,ED 202 Online Blueprint Spring 2019,History/Philosophy of Education (Online Blueprint Spring 2019)
50148,ED 312.Initiative.None.2019.Spring.None.Blueprint,ED 312 Online Blueprint Spring 2019,Culture and Diversity (Online Blueprint Spring 2019)
50150,ENG 251.Init 2.None.2019.Spring.None.Blueprint,ENG 251 Online Blueprint Spring 2019,Fund of Literary Interpretation (Online Blueprint Spring 2019)
50152,FAML 100.Initiative.None.2019.Spring.None.Blueprint,FAML 100 Online Blueprint Spring 2019,The Family (Online Blueprint Spring 2019)
50154,FAML 160.Initiative.None.2019.Spring.None.Blueprint,FAML 160 Online Blueprint Spring 2019,Family Relations (Online Blueprint Spring 2019)
50156,FAML 300.Initiative.None.2019.Spring.None.Blueprint,FAML 300 Online Blueprint Spring 2019,Marriage (Online Blueprint Spring 2019)
50158,FAML 420.Initiative.None.2019.Spring.None.Blueprint,FAML 420 Online Blueprint Spring 2019,The Helping Relationship (Online Blueprint Spring 2019)
50160,FCS 101.Initiative.None.2019.Spring.None.Blueprint,FCS 101 Online Blueprint Spring 2019,Intro Family & Consumer Sciences (Online Blueprint Spring 2019)
50162,FDHUM 110.Initiative.None.2019.Spring.None.Blueprint,FDHUM 110 Online Blueprint Spring 2019,Foundations of Humanities (Online Blueprint Spring 2019)
50164,FDINT 211.Init 2.None.2019.Spring.None.Blueprint,FDINT 211 Online Blueprint Spring 2019,Global Hotspot: Pakistan (Online Blueprint Spring 2019)
50166,FDSCI 205.Init 3.None.2019.Spring.None.Blueprint,FDSCI 205 Online Blueprint Spring 2019,"DNA: Identity, Disease, Design (Online Blueprint Spring 2019)"
50168,C.Online.2019.Spring.CS 101.4,CS 101,Intro to Programming
50170,C.Online.2019.Spring.CS 101.5,CS 101,Intro to Programming
50172,C.Online.2019.Spring.CS 101.6,CS 101,Intro to Programming
50174,C.Online.2019.Spring.CS 101.7,CS 101,Intro to Programming
50176,C.Online.2019.Spring.CS 101.8,CS 101,Intro to Programming
50178,C.Online.2019.Spring.CS 124.19,CS 124,Intro to Software Development
50180,C.Online.2019.Spring.CS 124.21,CS 124,Intro to Software Development
50182,C.Online.2019.Spring.CS 124.22,CS 124,Intro to Software Development
50184,C.Online.2019.Spring.CS 124.23,CS 124,Intro to Software Development
50186,C.Online.2019.Spring.CS 213.1,CS 213,Web Engineering I
50188,C.Online.2019.Spring.CS 213.2,CS 213,Web Engineering I
50190,C.Online.2019.Spring.CS 213.3,CS 213,Web Engineering I
50192,C.Online.2019.Spring.CS 213.4,CS 213,Web Engineering I
50194,C.Online.2019.Spring.CS 213.5,CS 213,Web Engineering I
50196,C.Online.2019.Spring.CS 235.4,CS 235,Data Structures
50198,C.Online.2019.Spring.CS 235.5,CS 235,Data Structures
50200,C.Online.2019.Spring.CS 246.4,CS 246,Software Design and Development
50202,C.Online.2019.Spring.CS 246.5,CS 246,Software Design and Development
50204,C.Online.2019.Spring.CS 308.3,CS 308,Technical Communication
50206,C.Online.2019.Spring.CS 308.4,CS 308,Technical Communication
50208,C.Online.2019.Spring.CS 308.5,CS 308,Technical Communication
50210,C.Online.2019.Spring.CS 308.6,CS 308,Technical Communication
50212,C.Online.2019.Spring.CS 371.2,CS 371,Human-Computer Interaction
50214,C.Online.2019.Spring.CS 371.3,CS 371,Human-Computer Interaction
50216,C.Online.2019.Spring.CS 371.4,CS 371,Human-Computer Interaction
50218,C.Online.2019.Spring.CS 470.1,CS 470,Computer Security
50220,C.Online.2019.Spring.CS 470.2,CS 470,Computer Security
50222,C.Online.2019.Spring.ED 202.1,ED 202,History/Philosophy of Education
50224,C.Online.2019.Spring.ED 312.1,ED 312,Culture and Diversity
50226,C.Online.2019.Spring.ED 312.3,ED 312,Culture and Diversity
50228,C.Online.2019.Spring.ED 312.4,ED 312,Culture and Diversity
50230,C.Online.2019.Spring.ENG 251.3,ENG 251,Fund of Literary Interpretation
50232,C.Online.2019.Spring.ENG 251.4,ENG 251,Fund of Literary Interpretation
50234,C.Online.2019.Spring.ENG 251.5,ENG 251,Fund of Literary Interpretation
50236,C.Online.2019.Spring.ENG 251.7,ENG 251,Fund of Literary Interpretation
50238,C.Online.2019.Spring.FAML 100.3,FAML 100,The Family
50240,C.Online.2019.Spring.FAML 100.4,FAML 100,The Family
50242,C.Online.2019.Spring.FAML 100.5,FAML 100,The Family
50244,C.Online.2019.Spring.FAML 100.6,FAML 100,The Family
50246,C.Online.2019.Spring.FAML 100.7,FAML 100,The Family
50248,C.Online.2019.Spring.FAML 100.8,FAML 100,The Family
50250,C.Online.2019.Spring.FAML 100.9,FAML 100,The Family
50252,C.Online.2019.Spring.FAML 100.10,FAML 100,The Family
50254,C.Online.2019.Spring.FAML 100.11,FAML 100,The Family
50256,C.Online.2019.Spring.FAML 160.3,FAML 160,Family Relations
50258,C.Online.2019.Spring.FAML 160.4,FAML 160,Family Relations
50260,C.Online.2019.Spring.FAML 160.5,FAML 160,Family Relations
